node_id,lat,lon,degree_centrality,betweenness_centrality,closeness_centrality,street_count
927194918,3.8247995,11.533553,0.000229,0.039469,3.9e-05,3
928411285,3.8159641,11.526179,0.000153,0.092496,4e-05,3
928411389,3.8011038,11.5283492,0.000229,0.036639,3.7e-05,4
928411436,3.8243771,11.5177172,0.000229,0.115138,4.2e-05,3
928412049,3.8165349,11.5256318,0.000153,0.107426,4e-05,3
928412088,3.8663675,11.5135121,0.000153,0.127513,4.6e-05,3
928412273,3.8875351,11.5175762,0.000229,6.7e-05,4.3e-05,3
928412763,3.8072788,11.5303628,0.000153,0.045982,3.7e-05,3
928413380,3.8874969,11.5186127,0.000229,0.004591,4.3e-05,3
928414499,3.8118788,11.5270051,0.000229,0.092128,3.9e-05,3
928415155,3.8146608,11.5265384,0.000229,0.092472,4e-05,3
929331198,3.8821547,11.5224452,0.000229,0.000138,4.3e-05,3
929335208,3.8791247,11.519209,0.000229,0.000495,4.3e-05,3
929336029,3.8743786,11.5222835,0.000229,0.000553,4.3e-05,3
929336127,3.8779774,11.5204615,0.000229,0.000153,4.3e-05,3
929337415,3.8805589,11.5169403,0.000229,0.000706,4.4e-05,3
929337669,3.8732071,11.5240925,0.000229,0.007528,4.4e-05,3
938644784,3.8005641,11.4944512,0.000229,0.014151,3.6e-05,3
938644786,3.8051058,11.5214241,0.000229,0.012639,3.8e-05,3
938644792,3.8161845,11.4752365,0.000229,0.023107,3.5e-05,3
938644793,3.8364315,11.519371,0.000229,0.000336,4.1e-05,3
938644801,3.8470758,11.5183168,0.000229,0.011705,4.5e-05,3
938644803,3.8459151,11.5221231,0.000229,0.042422,4.5e-05,3
938644808,3.8482734,11.5148346,0.000114,0.065627,4.5e-05,3
938644817,3.8124759,11.4721702,0.000229,0.00095,3.4e-05,3
938644836,3.8645858,11.5487668,0.000229,0.059238,4.1e-05,3
938644841,3.8449532,11.4984896,0.000153,0.055009,4.3e-05,3
938644843,3.8047084,11.4878583,0.000229,0.032717,3.6e-05,3
938644860,3.8368543,11.5183683,0.000229,0.000367,4.2e-05,3
938644868,3.8482086,11.518517,0.000114,0.015029,4.5e-05,3
938644875,3.836293,11.5201199,0.000229,0.000303,4.1e-05,3
938644895,3.8019873,11.4950586,0.000229,0.026132,3.6e-05,3
938644912,3.8454065,11.499204,0.000114,0.037479,4.3e-05,3
938644921,3.8485272,11.517255,0.000305,0.033833,4.5e-05,4
938644926,3.7949833,11.4936317,0.000305,0.064288,3.7e-05,4
938644936,3.7995719,11.4934346,0.000229,0.014817,3.6e-05,3
938644941,3.8475879,11.5185931,0.000229,0.016587,4.5e-05,3
938644942,3.852833,11.5371247,0.000305,0.026637,4.2e-05,4
938644949,3.8444396,11.5415262,0.000305,0.062796,4.1e-05,4
938644952,3.8042016,11.4892346,0.000229,0.024821,3.5e-05,3
938644953,3.8429746,11.5079905,0.000229,0.105711,4.4e-05,3
1012761423,3.8470016,11.5674522,0.000153,6.4e-05,3.1e-05,3
1012761522,3.8467569,11.5658926,0.000305,0.000369,3.2e-05,4
1012761639,3.8511393,11.5563111,0.000229,0.011472,3.7e-05,3
1012761849,3.8468256,11.5667454,0.000229,0.000216,3.2e-05,3
1012761937,3.8491052,11.5634097,0.000229,0.00752,3.4e-05,3
1012762102,3.865812,11.5417572,0.000229,0.048277,4.2e-05,3
1012762884,3.8507331,11.5602444,0.000229,0.008741,3.6e-05,3
1014060422,3.8681347,11.532175,0.000153,0.000182,4.4e-05,3
1014060423,3.8650883,11.5338856,0.000305,0.049811,4.4e-05,4
1116290349,3.861826,11.5210077,0.000114,0.064349,4.7e-05,3
1116309164,3.8249253,11.5046267,0.000305,0.049197,4.1e-05,4
1116309168,3.8306182,11.5051049,0.000229,0.014826,4.1e-05,3
1116309181,3.8365583,11.5017446,0.000229,0.006439,4.1e-05,3
1116309185,3.8349874,11.5064857,0.000229,0.018705,4.2e-05,3
1116309196,3.8251693,11.5051315,0.000229,0.043568,4.1e-05,3
1116309206,3.837415,11.5002799,0.000229,0.004165,4.1e-05,3
1116309207,3.837799,11.4999951,0.000229,0.004212,4.1e-05,3
1116309209,3.8489131,11.4862375,0.000229,0.017428,4.1e-05,3
1116309212,3.8365741,11.5011762,0.000229,0.006418,4.1e-05,3
1116309224,3.832471,11.5060261,0.000229,0.014915,4.2e-05,3
1116330079,3.863741,11.5046528,0.000229,0.000523,4.4e-05,3
1116330111,3.8642065,11.5047948,0.000229,0.000485,4.3e-05,3
1116347424,3.8992689,11.4970744,0.000229,0.001065,3.8e-05,3
1116358830,3.9026163,11.5607712,0.000305,0.001955,2.6e-05,4
1116358833,3.9029552,11.5612612,0.000229,0.001887,2.5e-05,3
1116358841,3.8996521,11.5558337,0.000153,0.015205,3.6e-05,3
1116358843,3.8997472,11.5522815,0.000153,0.017097,3.7e-05,3
1116358849,3.9022644,11.5607801,0.000153,0.003896,2.6e-05,3
1301958592,3.8969306,11.5156312,0.000229,0.000191,4e-05,3
1301958617,3.8933109,11.5166537,0.000229,4e-05,4.1e-05,3
1301958623,3.8970828,11.5150913,7.6e-05,0.0,3.9e-05,1
1301958642,3.8934679,11.5204257,0.000229,7e-05,4.2e-05,3
1301958676,3.8916254,11.5145577,0.000229,8.9e-05,4.1e-05,3
1301958681,3.8957304,11.5156084,0.000305,0.000267,4e-05,4
1301958691,3.8948703,11.5144266,0.000229,0.002113,4.1e-05,3
1301958707,3.8959044,11.5192864,0.000229,3.8e-05,4.1e-05,3
1301958722,3.8951123,11.5123924,0.000229,0.00057,4e-05,3
1301958737,3.8943944,11.516511,0.000229,0.001614,4.1e-05,3
1301958744,3.8941413,11.5145267,0.000229,0.003226,4.1e-05,3
1301958763,3.8946711,11.5180114,7.6e-05,0.0,4.1e-05,1
1301958771,3.8906962,11.5141748,0.000229,0.03254,4.2e-05,3
1301958787,3.8962576,11.5142311,0.000229,0.002038,4e-05,3
1301958789,3.8925781,11.5187608,0.000229,0.011505,4.2e-05,3
1301958790,3.8971501,11.5156835,0.000229,0.000153,3.9e-05,3
1301958801,3.8962402,11.5167464,0.000229,3.8e-05,4e-05,3
1301958804,3.895028,11.5156969,0.000229,0.000305,4e-05,3
1301958810,3.8926551,11.516761,0.000229,6.9e-05,4.1e-05,3
1301958844,3.8975809,11.5140286,0.000229,0.000635,3.9e-05,3
1301958847,3.8943068,11.5157761,0.000229,0.001847,4.1e-05,3
1301958850,3.8952916,11.5193823,0.000229,6e-06,4.1e-05,3
1301958856,3.8926965,11.5204833,0.000229,0.011629,4.2e-05,3
1301958868,3.896639,11.5154127,0.000229,0.000229,4e-05,3
1301958872,3.8934077,11.5197511,0.000229,9e-06,4.2e-05,3
1301958887,3.8940386,11.5172848,0.000229,0.003321,4.1e-05,3
1301958891,3.8955427,11.5143472,0.000229,0.002075,4e-05,3
1301958895,3.892753,11.5212079,0.000229,0.011927,4.3e-05,3
1301958907,3.8933434,11.5179245,0.000229,0.003319,4.1e-05,3
1301958908,3.89694,11.518005,0.000229,7.6e-05,3.8e-05,3
1365164977,3.7550475,11.4675966,0.000229,0.00061,2.7e-05,3
1365164985,3.7619702,11.4736146,0.000229,0.00297,2.9e-05,3
1365164995,3.7710644,11.4797863,0.000229,0.01067,3.1e-05,3
1365165004,3.7758487,11.4841112,0.000229,0.011369,3.2e-05,3
1365165006,3.7773301,11.4851828,0.000229,0.013616,3.2e-05,3
1365165021,3.7887446,11.4918102,0.000229,0.028328,3.5e-05,3
1365165032,3.8356593,11.5067387,0.000229,0.015268,4.2e-05,3
1365165037,3.8422709,11.5084672,0.000229,0.024294,4.4e-05,3
1365166979,3.8449597,11.5471355,0.000229,0.021961,4e-05,3
1365166982,3.8454091,11.4926962,0.000305,0.057601,4.2e-05,4
1365166983,3.8479589,11.4903852,0.000305,0.005778,4.1e-05,4
1365166987,3.8490919,11.4915356,0.000229,0.001122,4.1e-05,3
1365174152,3.8549674,11.500369,0.000229,0.000748,4.2e-05,3
1365174156,3.8558538,11.5000513,0.000229,0.000158,4.2e-05,3
1365174157,3.8560234,11.5002263,0.000229,0.000103,4.2e-05,3
1365174168,3.8590313,11.5011303,0.000229,0.00017,4.2e-05,3
1365174176,3.860308,11.5025675,0.000229,0.000338,4.3e-05,3
1365174193,3.9455297,11.5154213,0.000305,0.02478,1.5e-05,4
1365174194,3.9459436,11.5144879,0.000229,0.021629,1.5e-05,3
1365174195,3.9461196,11.5136645,0.000229,0.021387,1.5e-05,3
1365174198,3.949061,11.5108777,0.000229,0.009732,1.4e-05,3
1365174199,3.9515865,11.5098001,0.000229,0.00483,1.3e-05,3
1365174203,3.9555431,11.4960568,0.000229,0.003291,1e-05,3
1365174207,3.9566736,11.504783,0.000229,0.002619,1.1e-05,3
1365174210,3.9581531,11.4915599,0.000229,0.000267,9e-06,3
1365174211,3.958031,11.4931911,0.000229,0.000572,9e-06,3
1365174212,3.9585041,11.4907484,0.000229,0.000191,9e-06,3
1365377118,3.9034006,11.5593908,0.000153,0.044682,2.7e-05,3
1365377127,3.9084546,11.568471,0.000153,0.003048,2e-05,3
1365394333,3.8531303,11.499396,7.6e-05,0.0,4.2e-05,1
1365394339,3.8731343,11.5399442,0.000229,1.1e-05,4.2e-05,3
1365394345,3.8784551,11.5114061,0.000229,0.004694,4.4e-05,3
1374171687,3.9459329,11.5220987,0.000229,0.039765,1.6e-05,4
1374171690,3.9469939,11.5217587,0.000229,0.016753,1.6e-05,3
1374171695,3.9552969,11.5215825,0.000229,0.01332,1.3e-05,3
1374171696,3.95657,11.5213144,0.000229,0.008619,1.3e-05,3
1375481577,3.9633131,11.5222764,0.000229,0.00383,1.1e-05,3
1375481581,3.9648473,11.5212992,0.000229,0.00077,1.1e-05,3
1375481583,3.9657619,11.5212392,0.000229,0.000305,1.1e-05,3
1375481588,3.9676137,11.5206543,0.000153,7.6e-05,1.1e-05,4
1379008272,3.8923058,11.511791,0.000229,0.031837,4.2e-05,3
1379008273,3.8932551,11.4952437,0.000229,0.001301,3.9e-05,3
1379008274,3.8936037,11.4949554,0.000305,0.001361,3.9e-05,4
1379008275,3.8939053,11.4965763,0.000305,0.000171,3.9e-05,4
1379008277,3.8942397,11.4962555,0.000305,2.7e-05,3.9e-05,4
1379008278,3.8945705,11.4959382,0.000229,0.000246,3.9e-05,3
1379008280,3.8948491,11.4968817,0.000229,1.1e-05,3.8e-05,3
1379008283,3.8952019,11.4965372,0.000229,9e-05,3.9e-05,3
1379008287,3.8958027,11.5125789,7.6e-05,0.0,4e-05,1
1379008300,3.9016571,11.4969207,0.000229,0.000718,3.4e-05,3
1379008301,3.9017084,11.4960405,0.000229,0.000642,3.2e-05,3
1379008310,3.9018543,11.4945058,0.000229,0.0,2.9e-05,3
1379008313,3.9019528,11.4940865,0.000305,6.5e-05,2.9e-05,4
1379008318,3.9025071,11.494155,0.000229,4.2e-05,2.9e-05,3
1379008319,3.9022154,11.4927858,0.000229,0.011237,3.2e-05,3
1379008322,3.9026836,11.494766,0.000229,6.3e-05,2.9e-05,3
1379008323,3.9027339,11.4954514,0.000229,0.000517,3e-05,3
1379008325,3.9040277,11.4917546,0.000229,0.010784,2.9e-05,3
1379008333,3.9162325,11.5004713,0.000229,0.015315,1.9e-05,3
1379008335,3.9172252,11.5001442,0.000229,0.01494,1.9e-05,3
1379008341,3.9183023,11.4989157,0.000229,0.000216,1.8e-05,3
1379008343,3.9189378,11.4984577,0.000229,0.000264,1.8e-05,3
1460372436,3.871763,11.4687101,0.000153,0.061132,3.9e-05,3
1595500666,3.8705343,11.5234716,0.000153,0.002596,4.5e-05,3
1595515863,3.8538892,11.5493757,0.000229,0.019339,3.9e-05,3
1595515867,3.8552554,11.547566,0.000153,0.024726,4e-05,3
1595515871,3.8557038,11.5447267,0.000229,0.007092,4e-05,3
1595515875,3.856226,11.5438278,0.000229,0.006857,4.1e-05,3
1595515878,3.8631849,11.5265739,0.000114,0.057227,4.5e-05,3
1595515939,3.8652789,11.5311815,0.000229,0.049757,4.4e-05,3
1734459776,3.8808106,11.5165416,0.000114,0.007509,4.5e-05,3
1784897095,3.8776123,11.5432714,0.000229,0.000397,4.1e-05,3
1784897096,3.8789463,11.5484384,0.000229,0.00051,4.1e-05,3
1784897098,3.8794877,11.5443844,0.000229,0.000249,4e-05,3
1784897101,3.886841,11.5597552,0.000229,0.013958,3.8e-05,4
1784897104,3.8801477,11.5438192,7.6e-05,0.0,4e-05,1
1784897128,3.8779118,11.5450859,0.000229,6e-06,4.1e-05,3
1784897130,3.8839532,11.5457531,0.000229,0.000296,4e-05,3
1784897131,3.8800555,11.5444768,0.000229,0.00019,4e-05,3
1784897133,3.8770048,11.5433876,0.000305,0.000436,4.1e-05,4
1784897136,3.8812846,11.5477505,0.000229,0.000343,4e-05,3
1784897140,3.8796525,11.5482686,0.000229,0.000432,4e-05,3
1784897148,3.8789716,11.5447328,0.000229,0.000315,4e-05,3
1784897176,3.8797789,11.5546613,0.000153,0.013659,3.7e-05,3
1784897177,3.8801703,11.5481042,0.000229,0.000413,4e-05,3
1784897178,3.8786771,11.5495602,0.000229,0.066319,4.1e-05,3
1784897179,3.8822211,11.5472815,0.000229,0.000288,4e-05,3
1784897187,3.8808173,11.5478907,0.000229,0.000371,4e-05,3
1784897188,3.8767974,11.5455054,0.000305,0.0002,4.1e-05,4
1784897191,3.8773997,11.5452771,0.000229,0.000155,4.1e-05,3
1784930254,3.8794539,11.5444059,0.000229,0.000281,4e-05,3
1784930258,3.8816314,11.5508973,0.000229,0.067898,4.1e-05,3
1784930260,3.8818323,11.550077,0.000305,0.00037,4e-05,4
1784930262,3.8818605,11.5475667,0.000229,0.000307,4e-05,3
1784930264,3.8819339,11.549632,0.000305,0.000332,4e-05,4
1784930265,3.8820288,11.5491838,0.000305,0.00023,4e-05,4
1784930268,3.8821194,11.5487284,0.000229,0.000154,4e-05,3
1784930270,3.8834152,11.5485069,0.000229,3.8e-05,3.9e-05,3
1784930272,3.8834392,11.5523214,0.000229,0.000147,4e-05,3
1784930274,3.8836773,11.5490347,0.000229,2.4e-05,3.9e-05,3
1784930297,3.8838614,11.5513903,0.000229,0.067579,4e-05,3
1784930300,3.88389,11.5495666,0.000229,3.7e-05,4e-05,3
1784930305,3.8840661,11.5500521,0.000229,7.5e-05,4e-05,3
1784930306,3.8841105,11.5514568,0.000229,0.06751,4e-05,3
1784930308,3.8841919,11.5526248,0.000305,0.000362,4e-05,4
1784930310,3.8842639,11.5505973,0.000305,0.000113,4e-05,4
1784930313,3.8845393,11.5515494,0.000305,0.067527,4e-05,4
1784930314,3.8846013,11.5528051,0.000229,0.00016,4e-05,3
1784930316,3.8846982,11.5507024,0.000229,3.8e-05,4e-05,3
1784930317,3.8850522,11.552888,0.000229,7.9e-05,4e-05,3
1784930320,3.8852312,11.5516697,0.000229,0.067197,4e-05,3
1784930323,3.8854406,11.5526501,0.000229,8.9e-05,4e-05,3
1784930324,3.8854895,11.5529243,0.000229,0.000101,4e-05,3
1784930328,3.8857113,11.5516127,0.000229,0.067126,4e-05,3
1784930331,3.8855744,11.5533821,0.000229,5e-05,4e-05,3
1784930334,3.885785,11.5430096,0.000229,0.001669,4e-05,3
1784930342,3.8859607,11.5525337,0.000305,8.9e-05,4e-05,4
1784930343,3.8860093,11.5514829,0.000229,0.0756,4e-05,3
1784930344,3.8861282,11.5532483,0.000229,5.3e-05,4e-05,3
1784930347,3.8863684,11.5524506,0.000229,4.1e-05,4e-05,3
1784930350,3.8865335,11.5523998,0.000305,0.057735,4e-05,4
1784930351,3.8865734,11.5531462,0.000229,5.6e-05,4e-05,3
1784930380,3.8881975,11.5451485,0.000114,0.049233,4e-05,3
1784953095,3.8802937,11.5612194,0.000229,0.003062,3.7e-05,3
1784953097,3.8815253,11.5624296,0.000305,3.8e-05,3.6e-05,4
1784953099,3.8819407,11.5571806,0.000153,0.014476,3.8e-05,3
1784953100,3.8819268,11.5560877,0.000229,0.000444,3.8e-05,3
1784953103,3.8821615,11.5614318,0.000305,0.000191,3.7e-05,4
1784953108,3.8824918,11.5673565,0.000229,0.001176,3.5e-05,3
1784953109,3.882489,11.5571256,0.000153,0.014719,3.9e-05,3
1784953110,3.8824987,11.5689147,0.000229,0.000155,3.4e-05,3
1784953111,3.8825153,11.5601586,0.000229,5.6e-05,3.7e-05,3
1784953116,3.882614,11.5598068,0.000229,0.000234,3.7e-05,3
1784953125,3.8831511,11.5647907,0.000229,0.002005,3.6e-05,3
1784953126,3.8832186,11.5557307,0.000229,0.000178,3.8e-05,3
1784953127,3.8832976,11.5643334,0.000229,0.005833,3.6e-05,3
1784953128,3.8832942,11.556154,0.000305,0.000167,3.8e-05,4
1784953130,3.8835186,11.5566565,0.000153,0.011695,3.8e-05,3
1784953133,3.8838332,11.5646252,0.000229,0.00103,3.6e-05,3
1784953134,3.8838664,11.5632275,0.000305,0.007336,3.6e-05,4
1784953136,3.8841244,11.5627606,0.000229,0.00936,3.6e-05,3
1784953137,3.8841389,11.5557554,0.000229,6.4e-05,3.7e-05,3
1784953138,3.884339,11.5709386,0.000229,3.8e-05,3.4e-05,3
1784953141,3.884334,11.5673609,0.000305,0.000305,3.5e-05,4
1784953142,3.8843397,11.5695894,0.000229,0.000152,3.4e-05,3
1784953143,3.88439,11.5634565,0.000229,0.000167,3.6e-05,3
1784953144,3.884336,11.5660398,0.000229,0.000341,3.5e-05,3
1784953146,3.8844547,11.5434735,0.000229,0.000166,4e-05,3
1784953149,3.8845979,11.5444996,0.000305,0.000161,4e-05,4
1784953150,3.8843025,11.547456,0.000229,4.5e-05,3.9e-05,3
1784953151,3.8846486,11.5472286,0.000229,3.6e-05,3.9e-05,3
1784953152,3.8847194,11.5614149,0.000229,0.00965,3.7e-05,3
1784953153,3.8848556,11.5611122,0.000229,0.009726,3.7e-05,3
1784953155,3.8850975,11.5684939,0.000305,0.000342,3.4e-05,4
1784953156,3.8851204,11.5672725,0.000305,0.000457,3.5e-05,4
1784953157,3.885109,11.5660735,0.000305,0.000455,3.5e-05,4
1784953158,3.8851248,11.5654386,0.000229,0.000915,3.5e-05,3
1784953159,3.8851324,11.560814,0.000229,0.009877,3.7e-05,3
1784953160,3.8851655,11.5617818,0.000229,6.4e-05,3.7e-05,3
1784953162,3.8851689,11.5444114,0.000229,0.000107,4e-05,3
1784953164,3.8854652,11.5631665,0.000229,2.5e-05,3.6e-05,3
1784953165,3.8854998,11.5627031,0.000229,2.6e-05,3.6e-05,3
1784953168,3.8857182,11.5443367,0.000229,9.5e-05,3.9e-05,3
1784953170,3.8857532,11.5465027,0.000305,7.1e-05,3.9e-05,4
1784953172,3.8858943,11.5630579,0.000229,3.6e-05,3.6e-05,3
1784953174,3.8862208,11.5678165,0.000305,0.000229,3.4e-05,4
1784953175,3.8862334,11.5673916,0.000229,0.000265,3.4e-05,3
1784953176,3.8862412,11.5669614,0.000305,0.000343,3.4e-05,4
1784953177,3.8862319,11.5660779,0.000305,0.000341,3.5e-05,4
1784953178,3.8862435,11.5655811,0.000229,0.000386,3.5e-05,3
1784953179,3.8862798,11.5442721,0.000229,0.000115,4e-05,3
1784953181,3.8862997,11.5461436,0.000305,9e-05,4e-05,4
1784953182,3.8864813,11.5593319,0.000153,0.012196,3.8e-05,3
1784953183,3.8865462,11.5508704,0.000229,0.026536,4e-05,3
1784953184,3.8867116,11.5502587,0.000229,0.026011,4e-05,3
1784953185,3.8867034,11.5683377,0.000229,7.7e-05,3.4e-05,3
1784953186,3.8867206,11.5442213,0.000229,0.000256,4e-05,3
1784953187,3.8867062,11.5678489,0.000229,0.000115,3.4e-05,3
1784953190,3.8868599,11.5457755,0.000229,0.000821,4e-05,3
1784953208,3.8877969,11.5699894,0.000229,2e-06,3.3e-05,3
1784953220,3.8879662,11.5678485,0.000229,1e-06,3.4e-05,3
1784953232,3.888098,11.5584766,0.000229,0.059061,3.7e-05,3
1784953244,3.8883218,11.5489958,7.6e-05,0.0,3.9e-05,1
1784953251,3.8883804,11.5660714,0.000305,1.8e-05,3.5e-05,4
1784953253,3.888486,11.5667668,0.000305,8.6e-05,3.5e-05,4
1784953257,3.888582,11.5674035,0.000229,2e-06,3.4e-05,3
1784953261,3.8886049,11.5678197,0.000305,4e-05,3.4e-05,4
1784953269,3.8886975,11.5700067,0.000305,0.000116,3.4e-05,4
1784953275,3.8887621,11.5696487,0.000229,0.000154,3.4e-05,3
1784953283,3.8888673,11.5686923,0.000229,0.000307,3.4e-05,3
1784953286,3.8886459,11.5529924,7.6e-05,0.0,3.8e-05,1
1784953292,3.8890045,11.5687027,0.000229,0.000344,3.4e-05,3
1784953303,3.889153,11.5561901,0.000305,0.000547,3.8e-05,4
1784953308,3.8891561,11.5678249,0.000305,0.000459,3.4e-05,4
1784953309,3.8892172,11.5581369,0.000229,0.054366,3.7e-05,3
1784953315,3.8893032,11.5667337,0.000229,0.000611,3.5e-05,3
1784953317,3.8893382,11.5537647,7.6e-05,0.0,3.8e-05,1
1784953321,3.8894133,11.5527864,0.000305,0.00042,3.9e-05,4
1784953327,3.8894862,11.5660764,0.000229,5e-05,3.5e-05,3
1784953329,3.8894508,11.5488757,0.000229,0.0013,3.9e-05,3
1784953331,3.8894857,11.5485279,0.000229,0.001128,3.9e-05,3
1784953341,3.8896059,11.5502529,7.6e-05,0.0,3.8e-05,1
1784953349,3.8898036,11.5530306,0.000229,7.6e-05,3.8e-05,3
1784953356,3.8898222,11.5501338,0.000229,3.8e-05,3.8e-05,3
1784953360,3.8898952,11.5666671,0.000229,0.000725,3.5e-05,3
1784953368,3.8899677,11.5490805,0.000229,0.00038,3.9e-05,3
1784953372,3.8900445,11.5581121,0.000305,0.054283,3.7e-05,4
1784953379,3.8901736,11.5525558,0.000229,0.000114,3.8e-05,3
1784953383,3.8901227,11.5496485,0.000229,8e-06,3.8e-05,3
1784953385,3.8901431,11.5571002,0.000229,0.000341,3.7e-05,3
1784953387,3.8901939,11.546127,0.000229,0.08225,4e-05,3
1784953402,3.8902605,11.5567093,0.000229,0.000146,3.7e-05,3
1784953413,3.890447,11.558155,0.000229,0.054204,3.7e-05,3
1784953416,3.8904898,11.5489295,0.000229,0.000333,3.9e-05,3
1784953418,3.8903665,11.556329,0.000229,0.000114,3.7e-05,3
1784953422,3.8906937,11.5454839,0.000305,5.1e-05,3.9e-05,4
1784953436,3.8908989,11.5492801,0.000305,7e-05,3.8e-05,4
1784953443,3.8910273,11.5450546,0.000305,1.3e-05,3.9e-05,4
1784953447,3.8910998,11.5582545,0.000305,0.054126,3.7e-05,4
1784953453,3.8912683,11.5666828,0.000153,0.004526,3.5e-05,3
1784953457,3.8912178,11.5683105,0.000305,0.000495,3.5e-05,4
1784953461,3.8912816,11.5670048,0.000153,0.006199,3.5e-05,3
1784953463,3.8912882,11.5614667,0.000229,0.000243,3.5e-05,3
1784953464,3.8913463,11.5445783,0.000229,5e-06,3.9e-05,3
1784953470,3.8913917,11.5480591,0.000229,0.000407,3.9e-05,3
1784953471,3.8913827,11.5470519,0.000229,0.082258,3.9e-05,3
1784953472,3.8914157,11.547074,0.000229,0.082138,3.9e-05,3
1784953473,3.8914389,11.5574141,0.000229,0.001357,3.6e-05,3
1784953476,3.891556,11.5610116,0.000305,0.000319,3.5e-05,4
1784953477,3.8915527,11.5692483,0.000229,0.000191,3.4e-05,4
1784953479,3.8916905,11.5483762,0.000229,0.000103,3.9e-05,3
1784953481,3.8917715,11.5496905,7.6e-05,0.0,3.8e-05,1
1784953484,3.8918614,11.5618753,0.000229,0.000191,3.5e-05,3
1784953486,3.8918584,11.5443229,0.000305,0.001283,3.9e-05,4
1784953487,3.8918545,11.5604496,0.000229,0.000357,3.6e-05,3
1784953490,3.8918561,11.5463978,0.000229,0.000179,3.9e-05,3
1784953491,3.8919001,11.5474453,0.000229,0.082365,3.9e-05,3
1784953493,3.8919695,11.552453,0.000305,0.0015,3.7e-05,4
1784953495,3.8919808,11.5451495,0.000229,0.000101,3.9e-05,3
1784953499,3.8920226,11.5517701,0.000229,0.001562,3.7e-05,3
1784953503,3.8920028,11.5465096,0.000229,0.000142,3.9e-05,3
1784953504,3.8920289,11.554372,0.000229,0.001259,3.7e-05,3
1784953508,3.8920672,11.5679939,0.000305,0.000114,3.5e-05,4
1784953509,3.8921086,11.5598835,0.000305,0.003048,3.6e-05,4
1784953510,3.8920474,11.5533749,0.000229,0.001436,3.7e-05,3
1784953511,3.8921296,11.5597734,0.000229,0.003427,3.6e-05,3
1784953513,3.8921241,11.5445354,0.000229,0.001102,3.9e-05,3
1784953514,3.892166,11.5459195,0.000229,0.000104,3.9e-05,3
1784953515,3.8921317,11.5575059,0.000229,0.001264,3.6e-05,3
1784953516,3.892101,11.5547151,0.000229,0.001237,3.6e-05,3
1784953522,3.8922166,11.5683736,0.000305,7.6e-05,3.5e-05,4
1784953523,3.8922666,11.5583576,0.000229,0.052624,3.6e-05,3
1784953529,3.8924144,11.5688187,0.000305,3.8e-05,3.4e-05,4
1784953530,3.8925057,11.5622508,0.000229,0.0001,3.5e-05,3
1784953536,3.8926004,11.5495883,0.000305,0.027058,3.8e-05,4
1784953537,3.8926384,11.5617199,0.000229,0.002492,3.5e-05,3
1784953539,3.8927443,11.5512156,0.000229,0.026768,3.8e-05,3
1784953540,3.892737,11.5597829,0.000229,0.000307,3.6e-05,3
1784953541,3.8927951,11.5618177,0.000229,0.000457,3.5e-05,3
1784953543,3.8928634,11.5678478,0.000229,0.000381,3.5e-05,3
1784953547,3.8928956,11.5554166,7.6e-05,0.0,3.6e-05,1
1784953549,3.8929156,11.5525764,0.000229,0.025124,3.7e-05,3
1784953551,3.8929592,11.5613155,0.000229,0.002529,3.5e-05,3
1784953552,3.8929677,11.5533109,0.000229,0.00014,3.7e-05,3
1784953554,3.8930141,11.5543387,0.000229,2.1e-05,3.7e-05,3
1784953557,3.893124,11.5582043,0.000229,0.049066,3.6e-05,3
1784953558,3.893116,11.5619533,0.000229,0.000281,3.5e-05,3
1784953559,3.8932235,11.5610797,0.000229,0.002843,3.5e-05,3
1784953560,3.8933776,11.5525021,0.000229,0.024921,3.7e-05,3
1784953566,3.8935909,11.5607328,0.000305,0.000396,3.5e-05,4
1784953567,3.8935344,11.5534329,0.000229,0.024854,3.7e-05,3
1784953572,3.8939875,11.5544822,0.000305,0.024916,3.7e-05,4
